Name
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_251414_2526
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_251414_2507
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_251414_2528
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_437640_1378
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_296441_507
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_251416_2556
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_218236_2201
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_228917_2417
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_228917_2414
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_228917_2393
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_228917_2389
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_228917_2396
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_228917_2405
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_227957_2365
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1580
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_227957_2378
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_227957_2374
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_8253_1388
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_17
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_63
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_218236_2205
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_46
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_52
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_16
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_30
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_2
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_44
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_228917_2408
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_228917_2412
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_22
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_28
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_299474_672
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_186264_2062
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_186264_2052
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_186264_2044
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_186264_2049
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_227957_2370
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_437640_1371
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_437640_1376
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_148338_2026
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_112096_1760
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_112096_1744
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_8253_1380
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_251414_2527
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_251414_2523
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_359638_1169
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_359638_1125
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_359638_1179
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_359638_1187
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_359638_1145
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1915
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_359638_1136
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_112096_1762
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_112096_1753
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_359638_1132
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_251416_2578
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_81922_1505
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_296441_626
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_359638_1135
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_15
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_65
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_294035_318
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1960
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_218236_2202
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_58
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_61
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88969_1637
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_299474_688
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_186264_2071
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_61349_1494
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_251404_2437
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_37
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_40
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88967_1547
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_251404_2494
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_251404_2463
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_227957_2356
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_112096_1764
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_112096_1748
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1584
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_251404_2491
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_251404_2453
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_227957_2364
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_20
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_59
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_39
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_7
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_12
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_34
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_32
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_29
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88967_1541
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88969_1644
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_251414_2499
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_251414_2532
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1607
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88969_1643
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1568
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1601
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_334849_1074
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_337019_1106
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_38
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_41
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_296441_634
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_251416_2546
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_42
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_58980_1468
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_58980_1474
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_33
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_299474_675
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_186264_2040
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1907
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_58980_1460
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_58980_1476
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_58980_1462
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1895
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1951
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_81922_1503
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_228917_2388
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_334849_1059
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_334849_1060
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_334849_1062
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1929
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_8253_1380
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1890
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_8253_1382
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1901
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_8253_1393
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_8253_1381
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_148338_2006
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_61349_1496
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_61349_1482
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_61349_1485
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_61349_1484
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_81922_1520
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_61349_1493
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_337019_1108
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_228917_2384
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_61349_1497
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_61349_1491
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_61349_1500
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_228917_2397
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_61349_1501
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_8253_1386
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_8253_1389
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_61349_1488
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1922
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_226695_2296
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_81922_1510
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_81922_1517
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1578
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1561
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1635
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1921
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1608
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_251416_2561
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1903
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1899
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_226695_2295
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_299474_677
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_299474_695
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1892
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1893
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_4
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_226695_2300
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_226695_2274
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_226695_2306
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_226695_2297
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_226695_2293
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_262481_2621
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_226695_2307
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_299474_681
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_334849_1084
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_186264_2065
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_186264_2069
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88967_1523
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1956
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_359638_1126
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_262481_2635
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_359638_1177
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1933
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1605
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_48
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_27
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1952
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_226695_2273
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_186264_2059
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_8253_1392
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_299474_660
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1891
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_294035_290
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_81922_1508
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1900
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1585
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_337019_1092
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_81922_1515
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1562
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_81922_1509
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1948
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1890
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_359638_1163
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_359638_1140
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_112096_1758
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_112096_1747
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_359638_1124
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_359638_1158
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_359638_1149
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1935
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1910
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1896
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_53
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_25
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_262481_2620
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1572
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_148338_2012
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88967_1533
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1613
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1901
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_228917_2409
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_228917_2386
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_228917_2404
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_228917_2402
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_359638_1118
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_296441_509
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_296441_630
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_296441_493
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_296441_643
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_296441_641
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_296441_494
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_296441_617
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_296441_501
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1905
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_296441_530
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_296441_538
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_296441_645
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_296441_609
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_296441_531
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1894
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_296441_559
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_227957_2370
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_359638_1157
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_226695_2277
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_296441_550
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_296441_522
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_81922_1504
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_112096_1771
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_112096_1750
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_226695_2282
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_359638_1117
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_262481_2617
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1571
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1610
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1954
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_8253_1383
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_296441_605
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1904
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_299474_661
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_228917_2390
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_275477_18
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1604
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1897
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_296441_578
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1941
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_296441_525
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_299474_659
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1579
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1563
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1589
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1594
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_296441_580
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1614
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1636
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_262481_2631
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_81922_1519
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_296441_586
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_296441_520
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1581
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1952
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1933
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1956
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1925
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1923
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_251404_2438
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1947
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_294035_325
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_429998_1338
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_251404_2448
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1595
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1962
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_334849_1064
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_251404_2440
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_299474_670
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1947
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1583
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_299474_682
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_251404_2444
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_251416_2559
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88969_1656
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_262481_2634
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_294035_283
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_299474_692
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1567
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1904
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1893
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_226695_2270
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_226695_2278
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1905
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1894
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1906
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_294035_313
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1908
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1910
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1896
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_112096_1769
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_112096_1745
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1925
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1955
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_251404_2488
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_251404_2474
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_262481_2624
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_8253_1383
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_186264_2040
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88968_1590
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_337019_1102
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_112096_1774
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_112096_1765
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_251404_2449
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1917
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1962
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_115679_1813
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_88969_1653
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1945
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1938
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_115679_1814
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1950
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1939
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1924
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1916
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1958
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1963
bor_sym_3_mc_6_qzw_sym_4_on_14_best_mol_123962_1923
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_115679_1809
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_115679_1815
ctn_sym_3_mc_6_qzw_sym_4_on_14_best_mol_122863_1892
